id,street_1,lat,lon
2507,"Bishopsgate St,",51.5138571950728,-0.083996057510376
2507,"Swan Yard, Bishopsgate St,",51.5138571950728,-0.083996057510376
2504,"Near St.Clements Church, Strand,",51.5101847924382,-0.115699768066406
2502,"St.John St,",51.5408436070242,-0.113317966461182
2498,"203 Bishopsgate St,",51.5138571950728,-0.083996057510376
2498,"202 Bishopsgate St,",51.5138571950728,-0.083996057510376
2498,"Corner of Wormwood St, Bishopsgate Within [sic],",51.5138571950728,-0.083996057510376
2498,"Bishopsgate Without,",51.5138571950728,-0.083996057510376
2497,"64 Bishopsgate Within,",51.5138571950728,-0.083996057510376
2497,"the Corner of Wormwood St, Bishopsgate,",51.5171621043278,-0.0807559490203857
2497,"64 Bishopsgate Without,",51.5138571950728,-0.083996057510376
2497,"203 Bishopsgate Street Without,",51.5138571950728,-0.083996057510376
2496,"Bishopsgate St,",51.5138571950728,-0.083996057510376
2494,"Within Bishopsgate,",51.5138571950728,-0.083996057510376
2481,"Hand & Scales near St.Dunstan's Church, Fleet St,",51.5139362040847,-0.110281705856323
2481,"Next to Anderton's Coffee House, Fleet St,",51.5139362040847,-0.110281705856323
2480,"83 Snow Hill,",51.5174358335331,-0.104176998138428
2480,"230 Upper Thames St, (predecessor ?)",51.5114067338153,-0.0982868671417236
2476,"44 Bishopsgate Within,",51.5138571950728,-0.083996057510376
2475,"44 Bishopsgate St, Within,",51.5138571950728,-0.083996057510376
2475,"51 St.James, Haymarket,",51.5096428097347,-0.132994651794434
2475,"44 facing the Bull Inn, Bishopsgate Within,",51.5138571950728,-0.083996057510376
2475,"32 Ye corner of Rose(?) Court, Bishopsgate Without,",51.5138571950728,-0.083996057510376
2473,"Opposite Hayden Yard in the Minories,",51.5123148220247,-0.0757026672363281
2469,"Bishopsgate St,",51.5138571950728,-0.083996057510376
2469,"At the Hand & Scales, Bishopsgate Within,",51.5138571950728,-0.083996057510376
2468,"Within Bishopsgate,",51.5138571950728,-0.083996057510376
2467,"16 Aldersgate St, Corner of Falcon St,",51.5201329796855,-0.0975573062896728
2464,"Bishopsgate St,",51.5138571950728,-0.083996057510376
2464,"2 Farrows Rents, Bishopsgate St,",51.5138571950728,-0.083996057510376
2460,"Near Vine St, in the Minories,",51.5123148220247,-0.0757026672363281
2442,"Snow Hill, Holborn Bridge,",51.5174358335331,-0.104176998138428
2442,"Holborn Bridge,",51.5179855124326,-0.110539197921753
2441,"In Watling St, ye corner of Queen St,",51.5281099894238,-0.181006193161011
2431,"88 Goswell St, Aldersgate St,",51.5201329796855,-0.0975573062896728
2423,"ye Hammer, Coronet & Scales in Leadenhall St,",51.5134165223878,-0.0826013088226318
2423,"Near Creechurch in Leadenhall St,",51.5134165223878,-0.0826013088226318
2417,"At ye Three Cocks at Holborn Conduit,",51.5179855124326,-0.110539197921753
2415,"Rose Lane, White Horse St, Stepney,",51.5142611412891,-0.0405979156494141
2412,"51 Haymarket, St.James,",51.5096428097347,-0.132994651794434
2411,"Lothbury,",51.5146650839233,-0.0891244411468506
2411,"Falcon & Scales in Lothbury,",51.5146650839233,-0.0891244411468506
2400,"71 Cannon St,",51.5115959203686,-0.0902509689331055
2394,"19 Snow Hill, Holborn Bridge,",51.5174358335331,-0.104176998138428
2394,"68 Snow Hill,",51.5174358335331,-0.104176998138428
2392,"46 Essex St. Strand,",51.5101847924382,-0.115699768066406
2390,"In Mould Maker's Row, St.Martin's le Grand,",51.5152782241788,-0.097428560256958
2389,"No. 133 in Fetter Lane, Fleet St,",51.5139362040847,-0.110281705856323
2386,"3 Brownlow St, Covent Garden,",51.5120878016693,-0.123499631881714
2384,"Ye Angel & Star in St.Ann's Lane near Aldersgate,",51.5201329796855,-0.0975573062896728
2382,"93 St.John's St,",51.5304127155462,-0.105893611907959
2379,"1 London Bridge Foot,",51.5077408113585,-0.0905942916870117
2379,"199 Shoreditch, (residence)",51.526420137046,-0.0772476196289062
2378,"Ye Hand & Scales in St.Ann's Lane by Aldersgate,",51.5201329796855,-0.0975573062896728
2376,"1 Denmark St, Soho,",51.4712658538618,-0.0998103618621826
2374,"Tooley St,",51.5043083324334,-0.082622766494751
2372,"Snow Hill,",51.5174358335331,-0.104176998138428
2371,"Ye Three Cocks at Holborn Conduit,",51.5179855124326,-0.110539197921753
2370,"At the end of Northumberland House, Charing Cross,",51.5074503294806,-0.128606557846069
2370,"Charing Cross,",51.5074503294806,-0.128606557846069
2368,"Covent Garden, (residence)",51.5120878016693,-0.123499631881714
2366,"Devonshire St,",51.5340300964443,-0.101151466369629
2363,"Sun & Scales against the Church, Rood Lane nr. Fenchurch St",51.5115469544999,-0.0832772254943848
2360,"68 Snow Hill, Holborn Bridge,",51.5174358335331,-0.104176998138428
2359,"6 West Smithfield,",51.5181134731469,-0.103715658187866
2358,"22 Ludgate St,",51.5140241154312,-0.103211402893066
2355,"6 London Wall,",51.5174024520108,-0.0899720191955566
2354,"33 Gracechurch St,",51.5115336001676,-0.0854766368865967
2354,"The corner of Nag's Head Court, 33 Gracechurch St, at the",51.5115336001676,-0.0854766368865967
2352,"Compton St, Soho,",51.525666970043,-0.125409364700317
2351,"Gravel Lane, Southwark,",51.5048492655363,-0.101752281188965
2349,"The Sine of the Porrige Pot on London Bridge,",51.5077408113585,-0.0905942916870117
2347,"85 Cheapside,",51.5143167810001,-0.0955349206924438
2345,"121 Cheapside,",51.5143167810001,-0.0955349206924438
2345,"Surrey side of Blackfriars Bridge,",51.5089962059935,-0.104917287826538
2345,"141 Cheapside,",51.5143167810001,-0.0955349206924438
2345,"12 Ludgate St,",51.5140241154312,-0.103211402893066
2344,"83 Leadenhall St, City,",51.5134165223878,-0.0826013088226318
2344,"83 Leadenhall St,",51.5134165223878,-0.0826013088226318
2344,"Camberwell Green, [Residence]",51.4753757552493,-0.0927078723907471
2344,"23 Fieldgate St. Whitechapel Rd,",51.5169417845043,-0.0667011737823486
2344,"79 Leadenhall St,",51.5134165223878,-0.0826013088226318
2344,"22 Fieldgate St, Whitechapel,",51.5169417845043,-0.0667011737823486
2343,"454 West Strand,",51.5101847924382,-0.115699768066406
2343,"& 210 Regent St,",51.5093890661459,-0.134679079055786
2342,"25 City Rd,",51.5307052757579,-0.101580619812012
2342,"1 Worship Square, Worship St, Hoxton,",51.5219955195558,-0.0850367546081543
2342,"27 City Terrace, City Rd,",51.5307052757579,-0.101580619812012
2342,"42 Allen St, Goswell St,",51.4987049562632,-0.195232629776001
2342,"28 City Terrace, City Rd,",51.5307052757579,-0.101580619812012
2341,"Red Lion St, Holborn,",51.5068593433915,-0.0599420070648193
2341,"57 Red Lion St, Holborn,",51.5068593433915,-0.0599420070648193
2340,"196 Piccadilly,",51.5056172459483,-0.144978761672974
2339,"58 Redcross St, Cripplegate,",51.5203065529279,-0.0944781303405762
2337,"9 New Bond St,",51.512949137609,-0.145268440246582
2335,"156 Minories,",51.5123148220247,-0.0757026672363281
2335,"157 Leadenhall St,",51.5134165223878,-0.0826013088226318
2335,"157 Leadenhall St,",51.5134165223878,-0.0826013088226318
2334,"3 Green St, Clerkenwell,",51.5277896009077,-0.0516378879547119
2333,"3 Cross St, Hatton Garden,",51.5394155903731,-0.101763010025024
2333,"1 Cross St, Hatton Garden,",51.5394155903731,-0.101763010025024
2332,"2 Silver St, Clerkenwell Green,",51.5226764290955,-0.105829238891602
2331,"21 Wilmington Square, Spa Fields,",51.5272622898994,-0.110710859298706
2330,"13 St.John's Lane, West Smithfield,",51.5218519932066,-0.102809071540833
2329,"10 St.John's Lane, Clerkenwell,",51.5218519932066,-0.102809071540833
2327,"440 Oxford St,",51.5176294458801,-0.0564122200012207
2326,"Cursitor St, Chancery Lane,",51.5167281400212,-0.112695693969727
2326,"92 & 93 Fleet St,",51.5139362040847,-0.110281705856323
2326,"41 Strand,",51.5101847924382,-0.115699768066406
2326,"83 Fleet St, near St.Bride's Church,",51.5139362040847,-0.110281705856323
2326,"17 Russell Court, Drury Lane,",51.5149755497943,-0.12285053730011
2325,"23 Marchmont St, Russell Square,",51.52496607963,-0.125409364700317
2324,"3 Clerkenwell Green, Aylesbury St,",51.5226764290955,-0.105829238891602
2324,"137 Old St, St.Luke's,",51.5256803202318,-0.0874936580657959
2321,"68 Chapel St, Pentonville,",51.5332959648987,-0.110378265380859
2321,"1 Wenlock St, St.Luke's,",51.5317208790871,-0.0907015800476074
2321,"18 Redcross St, Cripplegate,",51.5203065529279,-0.0944781303405762
2321,"14 St.James' St, Clerkenwell,",51.535982161364,-0.0996494293212891
2320,"7 Norton St, Old St, [probably directory error for Norman St",51.5256803202318,-0.0874936580657959
2319,"18 Baldwin St, City Rd,",51.5266014738114,-0.0905084609985352
2318,"13 Charles St, City Rd,",51.5076807118116,-0.147703886032104
2318,"15 St.James' St, Clerkenwell,",51.535982161364,-0.0996494293212891
2318,"18 St.James' St, Clerkenwell,",51.535982161364,-0.0996494293212891
2315,"9 Knightsbridge,",51.502338213149,-0.15756368637085
2315,"9 Brompton Rd,",51.4974626365414,-0.167777538299561
2315,"67 Margaret Street East, Spitalfields,",51.5439230324793,-0.0489717721939087
2315,"4 America Terrace, King's Rd, Chelsea,",51.5617782569782,-0.0954329967498779
2313,"43 Skinner St, Clerkenwell,",51.526080824078,-0.106966495513916
2313,"58 Compton St, Clerkenwell,",51.525666970043,-0.125409364700317
2313,"129 Bunhill Row,",51.5243013362769,-0.0903904438018799
2313,"22 Bunhill Row,",51.5243013362769,-0.0903904438018799
2313,"14 Dean St, Holborn,",51.5373936023088,-0.0955402851104736
2312,"77 Broad St, Ratcliff Cross,",51.4921256198867,-0.121117830276489
2312,"77 Broad St, Ratcliff Cross,",51.4921256198867,-0.121117830276489
2311,"221 High Holborn,",51.5175693593777,-0.120205879211426
2311,"209 High Holborn,",51.5175693593777,-0.120205879211426
2310,"27 Rectory Square, Stepney,",51.5190581460302,-0.0446963310241699
2310,"11 Antcliff St, Bromehead St, Commercial Rd East,",51.5147452043506,-0.0547492504119873
2310,"18 Princes Square, St.George St,",51.5128823679635,-0.193119049072266
2310,"18 Princes Square, St.George St,",51.5128823679635,-0.193119049072266
2310,"18 Princes Square, Ratcliff Highway,",51.5128823679635,-0.193119049072266
2306,"138 Fleet St,",51.5139362040847,-0.110281705856323
2306,"138 Fleet St,",51.5139362040847,-0.110281705856323
2306,"136 Fleet St,",51.5139362040847,-0.110281705856323
2306,"Workshop, 1 Peterborough Court, Fleet St,",51.5139362040847,-0.110281705856323
2305,"22 Charlotte St, Blackfriars Rd,",51.5169684899942,-0.0648772716522217
2305,"20 Great Suffolk St, Borough,",51.5015968919745,-0.10037899017334
2305,"1 Great Guildford St, Borough,",51.5064453146726,-0.0980401039123535
2301,"32 Baldwin's Gardens, Leather Lane,",51.5207627358765,-0.10985255241394
2300,"126 Wapping,",51.5036805748567,-0.0621521472930908
2299,"29 Norfolk St, Newman St,",51.5241650488045,-0.047990083694458
2299,"24 Norfolk St, Middlesex Hospital,",51.5241650488045,-0.047990083694458
2296,"15 Whitehouse Yard, Drury Lane,",51.5149755497943,-0.12285053730011
2295,"9 City Road, opposite the Turnpike,",51.5307052757579,-0.101580619812012
2293,"Leigh St, Red Lion Square,",51.5262677246673,-0.125741958618164
2293,"294 Holborn,",51.5179855124326,-0.110539197921753
2288,"21 Bath St, City Rd,",51.5271087678252,-0.0913023948669434
2287,"28 Charles St, Hatton Garden,",51.5076807118116,-0.147703886032104
2287,"12 Beauchamp St, Leather Lane,",51.5207627358765,-0.10985255241394
2285,"39 Commercial Rd, Lambeth,",51.4793984220648,-0.0628280639648438
2285,"39 Commercial Rd, Lambeth,",51.4793984220648,-0.0628280639648438
2285,"39 Commercial Rd, Lambeth,",51.4793984220648,-0.0628280639648438
2285,"4 Charles St, Blackfriars Rd,",51.5076807118116,-0.147703886032104
2285,"30 Commercial Rd, Lambeth,",51.4793984220648,-0.0628280639648438
2284,"110 Hatton Garden,",51.5208561971813,-0.108768939971924
2280,"Lloyd St, Pentonville,",51.5294515918477,-0.111826658248901
2280,"[?Residence] Rye Lane, Peckham,",51.4713727828168,-0.0697481632232666
2280,"73 Shoe Lane, Holborn,",51.5166268811051,-0.106644630432129
2280,"82 Shoe Lane, Holborn,",51.5166268811051,-0.106644630432129
2280,"111 Shoe Lane, Holborn,",51.5166268811051,-0.106644630432129
2278,"13 Bennet St, Blackfriars Rd,",51.5011594400383,-0.104740262031555
2276,"74 Leather Lane,",51.5207627358765,-0.10985255241394
2275,"275 Strand,",51.5101847924382,-0.115699768066406
2275,"7 Hampstead Rd, Tottenham Court Rd,",51.5308865954567,-0.138745307922363
2275,"50 London St, Fitzroy Square,",51.523133700866,-0.140692591667175
2275,"116 Regent St,",51.5093890661459,-0.134679079055786
2275,"9 Skinner St, Snow Hill,",51.526080824078,-0.106966495513916
2274,"25 Kirby St, Hatton Garden,",51.520393339301,-0.107696056365967
2273,"26 Bartlett's Buildings, Holborn,",51.5179855124326,-0.110539197921753
2272,"46 St.John St,",51.5408436070242,-0.113317966461182
2272,"21 Red Lion St, Wapping,",51.5068593433915,-0.0599420070648193
2271,"22 Carter St, Houndsditch,",51.5225329048924,-0.0322294235229492
2270,"172 Strand,",51.5101847924382,-0.115699768066406
2269,"2 Albany St, Regent St,",51.5307998290815,-0.144903659820557
2269,"23 Paddington St,",51.5204734496524,-0.155696868896484
2269,"15 Palace Row, New Rd, Fitzroy Square,",51.523133700866,-0.140692591667175
2269,"17 Bath Place, New Rd, Fitzroy Square,",51.523133700866,-0.140692591667175
2269,"19 Tottenham Court Rd,",51.5223693535047,-0.136009454727173
2269,"4 Threadneedle St, Bank,",51.5137370120361,-0.0878691673278809
2267,"3 Fore St, Limehouse,",51.5183037445261,-0.0924396514892578
2266,"[Partnership, Troughton and Simms] 138 Fleet Street,",51.5139362040847,-0.110281705856323
2266,"2 & 4 Peterborough Court, Fleet St [adjoining rear of 138],",51.5139362040847,-0.110281705856323
2266,"[Partnership, Troughton and Simms] 136 Fleet Street,",51.5139362040847,-0.110281705856323
2266,"1 Bowman's Buildings, Aldersgate St,",51.5201329796855,-0.0975573062896728
2265,"20 Tooley St,",51.5043083324334,-0.082622766494751
2264,"40 Wellington St, Goswell St,",51.5390352232407,-0.145719051361084
2263,"16 Church Row, Pancras Rd,",51.5553881394332,-0.180244445800781
2263,"16 Church Row, Somers Town,",51.5553881394332,-0.180244445800781
2263,"29 Brownlow St, Long Acre,",51.5124149777041,-0.125656127929688
2259,"2 & 3 Featherstone Buildings, Holborn,",51.5179855124326,-0.110539197921753
2259,"2 & 3 Featherstone Buildings, Holborn,",51.5179855124326,-0.110539197921753
2259,"5 Albemarle St, St.John's Square, Clerkenwell,",51.5096305677859,-0.142634510993958
2258,"26 East St, Lamb's Conduit St,",51.5116204032578,-0.142736434936523
2258,"1 Little Queen St, Holborn,",51.5173089836181,-0.12060284614563
2257,"15 Museum St, Bloomsbury,",51.5176160933309,-0.125741958618164
2257,"8 Back Hill, Hatton Garden,",51.5208561971813,-0.108768939971924
2256,"38 Devonshire St, Portland Place,",51.5340300964443,-0.101151466369629
2255,"21 Lower Calthorpe St,",51.5246122927528,-0.115334987640381
2254,"35 Leicester Square,",51.5107256557791,-0.129818916320801
2252,"22 Little Queen St, Holborn,",51.5173089836181,-0.12060284614563
2251,"22 Little Queen St, Holborn,",51.5173089836181,-0.12060284614563
2250,"22 Little Queen St, Lincoln's Inn,",51.5173089836181,-0.12060284614563
2249,"8 Lion St, Kent Rd,",51.4937889123759,-0.0971925258636475
2249,"At Mr Richardson's, 16 Somerset St, Aldgate,",51.5145916400744,-0.153754949569702
2248,"5 Cambridge Place, Hackney Rd,",51.5174158046226,-0.17328143119812
2248,"23 Camden Row, Bethnal Green,",51.5290444430516,-0.062870979309082
2248,"8 St.John's Lane, Clerkenwell,",51.5218519932066,-0.102809071540833
2248,"Garden Row, St.George's Fields,",51.496440703,-0.104638338088989
2244,"152 Regent St,",51.5093890661459,-0.134679079055786
2243,"9 Great Newport St, Long Acre,",51.5124149777041,-0.125656127929688
2242,"9 Great Newport St, Long Acre,",51.5124149777041,-0.125656127929688
2241,"49 Colman St,",51.5380142220614,-0.0944781303405762
2241,"162 Fleet St,",51.5139362040847,-0.110281705856323
2241,"162 Fleet St,",51.5139362040847,-0.110281705856323
2241,"263 Strand,",51.5101847924382,-0.115699768066406
2241,"312 Strand,",51.5101847924382,-0.115699768066406
2240,"7 Greville St, Holborn,",51.5190737235277,-0.110485553741455
2239,"17 Bermondsey St,",51.5011627793819,-0.0821828842163086
2238,"20 Castle St, Leicester Square,",51.5107256557791,-0.129818916320801
2238,"19 Castle St, Leicester Square,",51.5107256557791,-0.129818916320801
2237,"Union Row, Tower Hill,",51.5092165642489,-0.078202486038208
2237,"108 Minories,",51.5123148220247,-0.0757026672363281
2237,"Burr St, Wapping,",51.5059511464381,-0.0696730613708496
2237,"4 Ebenezer Place, Commercial Rd,",51.4793984220648,-0.0628280639648438
2234,"8 Brownlow St, Drury Lane,",51.5149755497943,-0.12285053730011
2234,"309 Regent St,",51.5093890661459,-0.134679079055786
2234,"126 Great Portland St,",51.5206804007415,-0.143058300018311
2234,"4 West Smithfield,",51.5181134731469,-0.103715658187866
2234,"282 Strand,",51.5101847924382,-0.115699768066406
2230,"6 Great Tower St,",51.5100245354003,-0.0818073749542236
2229,"42 Brewer St, Golden Square,",51.4972021458538,-0.144013166427612
2229,"62 Millbank St, Westminster,",51.4968481433022,-0.12584924697876
2229,"59 Millbank St, Westminster,",51.4968481433022,-0.12584924697876
2229,"42 Princes St, Leicester Square,",51.5144781357114,-0.0897681713104248
2228,"5 Tysoe St, Exmouth St, Spa Fields,",51.5151992174437,-0.0509083271026611
2227,"84 Leather Lane, Holborn,",51.5207627358765,-0.10985255241394
2226,"4 Penton St, Walworth,",51.5335028577143,-0.111579895019531
2226,"Penton St, Walworth,",51.5335028577143,-0.111579895019531
2225,"3 Penton St, Walworth,",51.5335028577143,-0.111579895019531
2223,"5 Greville St, Hatton Garden,",51.5208561971813,-0.108768939971924
2223,"39 Charles St, Hatton Garden,",51.5076807118116,-0.147703886032104
2222,"25 Broad St, Ratcliff Crescent,",51.4921256198867,-0.121117830276489
2222,"24 Broad St, Ratcliff,",51.4921256198867,-0.121117830276489
2221,"26 Bath St, Clerkenwell,",51.5271087678252,-0.0913023948669434
2219,"93 Regent St,",51.5093890661459,-0.134679079055786
2218,"4 Cross St, Hatton Garden,",51.5394155903731,-0.101763010025024
2217,"4 Cross St, Hatton Garden,",51.5394155903731,-0.101763010025024
2217,"19 Upper Wharton St, Lloyd Square,",51.5286573145899,-0.112041234970093
2216,"2 Lower East Smithfield,",51.5084686773553,-0.0725376605987549
2215,"22 Little Queen St, Holborn,",51.5173089836181,-0.12060284614563
2215,"383 Oxford St, St.Giles,",51.5176294458801,-0.0564122200012207
2215,"53 Princes St, Soho,",51.5144781357114,-0.0897681713104248
2215,"18 Brewer St, Somers Town,",51.4972021458538,-0.144013166427612
2215,"126 High Holborn,",51.5175693593777,-0.120205879211426
2213,"Tyndale Works, Upper St, Islington,",51.5430389284038,-0.103179216384888
2213,"178 St. John Street Rd,",51.5304127155462,-0.105893611907959
2213,"83 St.John Street Rd,",51.5304127155462,-0.105893611907959
2213,"21 Pakenham St, Gray's Inn Rd,",51.5264813244013,-0.11510968208313
2213,"11 Devonshire St, Queen's Square,",51.5340300964443,-0.101151466369629
2213,"6 York St, Covent Garden,",51.5120878016693,-0.123499631881714
2213,"87 St.John Street Rd,",51.5304127155462,-0.105893611907959
2213,"[?same man] Barbican,",51.5202264422828,-0.0967848300933838
2213,"[?same man] 4 City Rd,",51.5307052757579,-0.101580619812012
2213,"4 [?error for 6?] York St, Covent Garden,",51.5120878016693,-0.123499631881714
2213,"11 Carey St, Soho,",51.5146650839233,-0.114476680755615
2213,"11 Carey St, Lincoln's Inn Fields,",51.5146650839233,-0.114476680755615
2213,"10 Carey St,",51.5146650839233,-0.114476680755615
2212,"20 Cross St, Hatton Garden,",51.5394155903731,-0.101763010025024
2210,"157 Leadenhall St,",51.5134165223878,-0.0826013088226318
2209,"157 Leadenhall St,",51.5134165223878,-0.0826013088226318
2208,"10 Charles St, Hatton Garden,",51.5076807118116,-0.147703886032104
2206,"66 Chancery Lane,",51.5167281400212,-0.112695693969727
2206,"97 Chancery Lane,",51.5167281400212,-0.112695693969727
2204,"122 Regent St,",51.5093890661459,-0.134679079055786
2204,"8 Lisle St, Leicester Square,",51.5107256557791,-0.129818916320801
2204,"7 Lisle St, Leicester Square,",51.5107256557791,-0.129818916320801
2204,"Lisle St, Leicester Square,",51.5107256557791,-0.129818916320801
2203,"7 Wellington Place, Commercial Rd, Limehouse,",51.4793984220648,-0.0628280639648438
2202,"28 Poppin's Court, Fleet St,",51.5139362040847,-0.110281705856323
2200,"72 Oakley St, Lambeth,",51.4861332558895,-0.169322490692139
2200,"12 York Place, Kennington,",51.5215081956933,-0.157220363616943
2199,"Waterloo Place, Commercial Rd,",51.5072600127633,-0.132565498352051
2199,"55 Houndsditch,",51.5157734039926,-0.0796937942504883
2197,"2 St.Ann's Place, Commercial Rd,",51.4793984220648,-0.0628280639648438
2197,"76 Minories,",51.5123148220247,-0.0757026672363281
2197,"28 Green St, Stepney,",51.5277896009077,-0.0516378879547119
2197,"3 Lucas Place, Commercial Rd,",51.4793984220648,-0.0628280639648438
2197,"4 Lucas Place, Commercial Rd,",51.4793984220648,-0.0628280639648438
2195,"13 Baldwin's Gardens, Leather Lane,",51.5207627358765,-0.10985255241394
2194,"13 Baldwin's Gardens, Leather Lane,",51.5207627358765,-0.10985255241394
2193,"65 Lower East Smithfield,",51.5084686773553,-0.0725376605987549
2192,"65 Lower East Smithfield,",51.5084686773553,-0.0725376605987549
2191,"Insured private house at 12 Thomas Street, Woolwich,",51.5153461030638,-0.0266718864440918
2191,"49 Southampton St, Pentonville,",51.5336830539165,-0.117534399032593
2191,"7 Southampton St, Pentonville,",51.5336830539165,-0.117534399032593
2190,"Hermitage Yard, Wapping,",51.5036805748567,-0.0621521472930908
2188,"149 Strand,",51.5101847924382,-0.115699768066406
2188,"147 Strand,",51.5101847924382,-0.115699768066406
2187,"46 Sclater St, Bethnal Green,",51.5235509156287,-0.0739431381225586
2187,"28 Sclater St, Bethnal Green,",51.5235509156287,-0.0739431381225586
2187,"38 New Montague St, Brick Lane,",51.5263611746742,-0.0725376605987549
2187,"30 Pelham St, Spitalfields,",51.4938824290271,-0.173163414001465
2187,"10 King St, Bethnal Green,",51.5290444430516,-0.062870979309082
2185,"6 Valentine Place, Blackfriars Rd,",51.5011594400383,-0.104740262031555
2181,"22 Charles St, Hatton Garden,",51.5076807118116,-0.147703886032104
2180,"5 Cross St, Hatton Garden,",51.5394155903731,-0.101763010025024
2180,"5 Cross St, Hatton Garden,",51.5394155903731,-0.101763010025024
2180,"3 Shoe Lane,Fleet St,",51.5166268811051,-0.106644630432129
2180,"22 Charles St, Hatton Garden,",51.5076807118116,-0.147703886032104
2180,"& 3 Orange Row, Kennington Rd,",51.4972889762484,-0.112094879150391
2180,"25 Charles St, Hatton Garden,",51.5076807118116,-0.147703886032104
2180,"19 Charles St, Hatton Garden,",51.5076807118116,-0.147703886032104
2180,"Bleeding Heart Yard, Hatton Garden,",51.5208561971813,-0.108768939971924
2179,"15 Cheapside,",51.5143167810001,-0.0955349206924438
2178,"15 Cheapside, St.Paul's,",51.5143167810001,-0.0955349206924438
2177,"15 Cheapside near St.Paul's Churchyard,",51.5143167810001,-0.0955349206924438
2177,"Cheapside,",51.5143167810001,-0.0955349206924438
2176,"5 Gloucester St, Queen St,",51.4883312155265,-0.142607688903809
2175,"213 High Holborn,",51.5175693593777,-0.120205879211426
2175,"2 King St, Snow Hill,",51.5174358335331,-0.104176998138428
2174,"136 Goswell St,",51.5291045144145,-0.101687908172607
2174,"110 Goswell St,",51.5291045144145,-0.101687908172607
2173,"7 Upper East Smithfield,",51.5084686773553,-0.0725376605987549
2170,"Jamiaca Terrace, Commercial Rd, near West India Docks,",51.4793984220648,-0.0628280639648438
2170,"Commercial Place, Commercial Rd,",51.4793984220648,-0.0628280639648438
2170,"Christopher St, Hatton Garden,",51.5208561971813,-0.108768939971924
2168,"36 St.John's Lane, Clerkenwell,",51.5218519932066,-0.102809071540833
2168,"4 Arlington St, Clerkenwell,",51.5342436597617,-0.0944674015045166
2168,"34 St.John's Lane, Clerkenwell,",51.5218519932066,-0.102809071540833
2167,"24 Clarendon St,",51.5225295671148,-0.191391706466675
2166,"14 Charles St, Soho Square,",51.5076807118116,-0.147703886032104
2165,"19 Poppin's court, Fleet St,",51.5139362040847,-0.110281705856323
2164,"94 Cheapside,",51.5143167810001,-0.0955349206924438
2164,"116 Cheapside,",51.5143167810001,-0.0955349206924438
2163,"5 Green Walk, Blackfriar's Rd,",51.5011594400383,-0.104740262031555
2163,"38 Green Walk, Blackfriar's Rd,",51.5011594400383,-0.104740262031555
2162,"3 Albemarle St, Clerkenwell,",51.5096305677859,-0.142634510993958
2161,"4 Cannon Street Rd, St.George's East,",51.5135166756451,-0.0618195533752441
2160,"60 Exmouth St, Spitalfields,",51.5151992174437,-0.0509083271026611
2158,"32 Charles St, Hatton Garden,",51.5076807118116,-0.147703886032104
2157,"Alfred Place, Newington Causeway,",51.5204333944943,-0.133219957351685
2157,"19 Alfred St, Newington Causeway,",51.5321680488192,-0.102846622467041
2157,"13 Newington Causeway,",51.4962803976205,-0.0999820232391357
2157,"155 Minories,",51.5123148220247,-0.0757026672363281
2154,"241 Oxford St,",51.5176294458801,-0.0564122200012207
2154,"11 Duke St, Grosvenor Square,",51.5116927390059,-0.152188539505005
2153,"241 Oxford St,",51.5176294458801,-0.0564122200012207
2152,"20 Crown St, Princes St, Leicester Square,",51.5144781357114,-0.0897681713104248
2152,"20 Crown Court, Pulteney St,",51.5372067473924,-0.113049745559692
2152,"20 Crown Court, Princes St,",51.5144781357114,-0.0897681713104248
2152,"74 Wardour St, Soho,",51.5116471118676,-0.132501125335693
2151,"59 Great Wild St, Lincoln's Inn Fields,",51.5147318509559,-0.121514797210693
2151,"58 Great Wild St, Lincoln's Inn Fields,",51.5147318509559,-0.121514797210693
2150,"338 Strand,",51.5101847924382,-0.115699768066406
2149,"32 Wynyatt St, Goswell Street Rd,",51.5282902069734,-0.103908777236938
2148,"130 St.John's St, West Smithfield,",51.5304127155462,-0.105893611907959
2147,"14 London Wall,",51.5174024520108,-0.0899720191955566
2144,"32 Kirby St, Hatton Garden,",51.520393339301,-0.107696056365967
2143,"32 Kirby St, Hatton Gerden,",51.520393339301,-0.107696056365967
2143,"5 Queenhithe, Upper Thames St,",51.5114067338153,-0.0982868671417236
2143,"2 Newcastle St, College Hill,",51.4891362167866,-0.0079071521759033
2142,"58 Princes St, Leicester Square,",51.5144781357114,-0.0897681713104248
2142,"53 Princes St, Leicester Square,",51.5144781357114,-0.0897681713104248
2141,"294 Regent St,",51.5093890661459,-0.134679079055786
2141,"118 Oxford St,",51.5176294458801,-0.0564122200012207
2141,"52 High Holborn,",51.5175693593777,-0.120205879211426
2141,"53 High Holborn,",51.5175693593777,-0.120205879211426
2141,"1 Plumber's Row, City Rd,",51.5307052757579,-0.101580619812012
2141,"1 City Road, near the Turnpike,",51.5307052757579,-0.101580619812012
2141,"51 Holborn,",51.5179855124326,-0.110539197921753
2141,"37 High Holborn,",51.5175693593777,-0.120205879211426
2141,"259 Regent St,",51.5093890661459,-0.134679079055786
2141,"255 Regent Circus, Oxford St,",51.5176294458801,-0.0564122200012207
2141,"124 Cheapside,",51.5143167810001,-0.0955349206924438
2139,"53 High Holborn,",51.5175693593777,-0.120205879211426
2138,"53 High Holborn,",51.5175693593777,-0.120205879211426
